id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
233683769,31e5cb21-0a07-4186-b335-473ce5cce579,2023-10-05 13:26:25+02:00,2023-10-05,2023-10-05 11:26:25 UTC,Atlantic/Madeira,7368185,ferfer93,,2024-08-04 11:19:27 UTC,2024-08-05 13:08:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/233683769,https://inaturalist-open-data.s3.amazonaws.com/photos/415329075/medium.jpeg,,"","",1,0,false,3,"North Atlantic Ocean, Porto Moniz, PT",32.826126714,-17.1155931283,31,,,,31,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
233714901,03872e2c-c5e9-40ee-9a89-00ae1a5e1bdc,2024-08-04 12:26:21,2024-08-04,2024-08-04 10:26:21 UTC,Madrid,8350419,jesus_gonzalez_grx,Jesús González,2024-08-04 14:27:47 UTC,2024-08-05 12:19:54 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/233714901,https://inaturalist-open-data.s3.amazonaws.com/photos/415386826/medium.jpeg,,"",,2,0,false,2,España,36.4918017722,-4.7864264622,125,,,,125,,open,false,gps,gps,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
233928283,cb7b7010-7433-4957-b303-3fb9bc537d61,2024-08-05 02:30:16+01:00,2024-08-05,2024-08-05 01:30:16 UTC,Atlantic/Canary,7739024,michael_bommerer,Michael Bommerer,2024-08-05 13:16:23 UTC,2024-12-03 17:58:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/233928283,https://inaturalist-open-data.s3.amazonaws.com/photos/415795804/medium.jpeg,,"","",2,0,false,3,"Santa Cruz de Tenerife, ES-CN, ES",28.143473516,-16.4452198594,7170,,,,29656,obscured,open,true,,,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984
233928579,082ba979-6218-47aa-a377-2e9351884aac,2024-08-05 02:11:00+01:00,2024-08-05,2024-08-05 01:11:00 UTC,Atlantic/Canary,7739024,michael_bommerer,Michael Bommerer,2024-08-05 13:18:30 UTC,2024-12-03 17:58:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/233928579,https://inaturalist-open-data.s3.amazonaws.com/photos/415796240/medium.jpeg,,"","",2,0,false,3,"Santa Cruz de Tenerife, ES-CN, ES",28.0485803912,-16.5836089724,1489,,,,29656,obscured,open,true,,,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984
234367285,4d1e9d1a-a90e-462a-9c46-f9fdf82acf88,2024/08/04 12:05,2024-08-04,2024-08-04 10:05:00 UTC,Madrid,4038583,popaul,Jean-Paul Cassez,2024-08-07 17:23:47 UTC,2024-08-28 08:58:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234367285,https://inaturalist-open-data.s3.amazonaws.com/photos/416630687/medium.jpg,,"Sparidae, Actinopterygii, Acanthuriformes",,2,0,false,,"Illes Medes, Les Ferranelles",42.041715,3.225,100,,,,100,,open,false,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
234724008,09bf1040-b43d-4ff2-95ac-f257c2a14add,2024/08/09 11:00 AM,2024-08-09,2024-08-09 09:00:00 UTC,Madrid,6260856,ealcaniz,,2024-08-09 17:23:45 UTC,2025-01-22 11:03:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234724008,https://inaturalist-open-data.s3.amazonaws.com/photos/417319312/medium.jpeg,,"","",1,0,false,,"Islas Medas, España",42.046838601,3.2200984228,465,,,,465,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
234724012,44e9f3a3-dd74-4fa3-ad95-1d8cf030e459,2024/08/09 11:00 AM,2024-08-09,2024-08-09 09:00:00 UTC,Madrid,6260856,ealcaniz,,2024-08-09 17:23:46 UTC,2024-09-11 12:02:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234724012,https://inaturalist-open-data.s3.amazonaws.com/photos/417319314/medium.jpeg,,"","",2,0,false,,"Islas Medas, España",42.046838601,3.2200984228,465,,,,465,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
234724022,ea4fbc5f-0fd6-48ba-9860-66964af01df0,2024/08/09 10:53 AM,2024-08-09,2024-08-09 08:53:00 UTC,Madrid,6260856,ealcaniz,,2024-08-09 17:23:49 UTC,2024-08-10 09:36:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234724022,https://inaturalist-open-data.s3.amazonaws.com/photos/417319884/medium.jpeg,,"","",3,0,false,,"Islas Medas, España",42.046838601,3.2200984228,465,,,,465,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
234724385,040cf294-c8b2-4be2-8c99-4f0e2b978854,2024/08/09 10:29 AM,2024-08-09,2024-08-09 08:29:00 UTC,Madrid,6260856,ealcaniz,,2024-08-09 17:25:34 UTC,2025-01-22 11:03:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234724385,https://inaturalist-open-data.s3.amazonaws.com/photos/417322111/medium.jpeg,,"","",1,0,false,,"Islas Medas, España",42.046838601,3.2200984228,465,,,,465,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
234724386,b25aded1-86b1-494a-b274-28ac5d86fa44,2024/08/09 10:29 AM,2024-08-09,2024-08-09 08:29:00 UTC,Madrid,6260856,ealcaniz,,2024-08-09 17:25:34 UTC,2025-01-22 11:03:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234724386,https://inaturalist-open-data.s3.amazonaws.com/photos/417322116/medium.jpeg,,"","",1,0,false,,"Islas Medas, España",42.046838601,3.2200984228,465,,,,465,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
234725603,34b4a32a-abb4-43c7-8c4f-a319c3154664,2024/08/09 8:51 AM,2024-08-09,2024-08-09 06:51:00 UTC,Madrid,6260856,ealcaniz,,2024-08-09 17:31:57 UTC,2024-08-10 09:37:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234725603,https://inaturalist-open-data.s3.amazonaws.com/photos/417324962/medium.jpeg,,"","",2,0,false,,"Islas Medas, España",42.046838601,3.2200984228,465,,,,465,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
234725620,9e7a0366-04c2-4fe1-ad3a-2ba5172f1e73,2024/08/09 8:50 AM,2024-08-09,2024-08-09 06:50:00 UTC,Madrid,6260856,ealcaniz,,2024-08-09 17:32:01 UTC,2024-08-24 06:47:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234725620,https://inaturalist-open-data.s3.amazonaws.com/photos/417324964/medium.jpeg,,"","",2,0,false,,"Islas Medas, España",42.046838601,3.2200984228,465,,,,465,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
234725634,1f0a6de4-60b0-4cea-a975-18acc175abd0,2024/08/09 8:50 AM,2024-08-09,2024-08-09 06:50:00 UTC,Madrid,6260856,ealcaniz,,2024-08-09 17:32:06 UTC,2025-01-22 11:03:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234725634,https://inaturalist-open-data.s3.amazonaws.com/photos/417325098/medium.jpeg,,"","",1,0,false,,"Islas Medas, España",42.046838601,3.2200984228,465,,,,465,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
234725650,d74c4aa5-8583-42ad-be6a-49e2139ac1d0,2024/08/09 8:50 AM,2024-08-09,2024-08-09 06:50:00 UTC,Madrid,6260856,ealcaniz,,2024-08-09 17:32:10 UTC,2025-01-22 11:03:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/234725650,https://inaturalist-open-data.s3.amazonaws.com/photos/417325106/medium.jpeg,,"","",1,0,false,,"Islas Medas, España",42.046838601,3.2200984228,465,,,,465,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
234786204,1a4d85af-093f-46c9-b0bb-54e59e2b0862,2024/08/09 10:58 AM,2024-08-09,2024-08-09 08:58:00 UTC,Madrid,548902,susanne-kasimir,Susanne Vogel,2024-08-10 00:10:27 UTC,2024-08-10 09:09:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/234786204,https://inaturalist-open-data.s3.amazonaws.com/photos/417432043/medium.jpg,,"",lower left,1,0,false,,"playa La Caleta, Málaga, Andalucía, Spain",36.7183895993,-4.4031232978,54,,,,54,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
235166883,ceee8967-ceab-45b9-a928-803bb3296cf4,2024/08/10 15:01,2024-08-10,2024-08-10 13:01:00 UTC,Paris,3915612,sylvain_le_bris,Sylvain Le Bris,2024-08-11 18:37:05 UTC,2024-10-08 18:40:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/235166883,https://inaturalist-open-data.s3.amazonaws.com/photos/418180316/medium.jpeg,,"","",3,0,false,,"Moyades, Marseille, France",43.1768491776,5.370761395,103,,,,103,,open,false,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
235257993,dd1d7579-c3d8-4e27-891c-fa43c61bcfc8,2024-08-12 01:00:45+01:00,2024-08-12,2024-08-12 00:00:45 UTC,Atlantic/Canary,7739024,michael_bommerer,Michael Bommerer,2024-08-12 02:20:00 UTC,2024-12-03 17:58:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/235257993,https://inaturalist-open-data.s3.amazonaws.com/photos/418362037/medium.jpeg,,"","",2,0,false,3,"Santa Cruz de Tenerife, ES-CN, ES",28.1376856226,-16.5533084337,905,,,,29656,obscured,open,true,,,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984
235258246,21a15eca-d3ea-4f07-9086-fc8b0cdafff2,2024-08-12 01:34:59+01:00,2024-08-12,2024-08-12 00:34:59 UTC,Atlantic/Canary,7739024,michael_bommerer,Michael Bommerer,2024-08-12 02:21:30 UTC,2024-12-03 17:58:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/235258246,https://inaturalist-open-data.s3.amazonaws.com/photos/418362496/medium.jpeg,,"","",2,0,false,3,"Santa Cruz de Tenerife, ES-CN, ES",28.0259087345,-16.4158895891,4680,,,,29656,obscured,open,true,,,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984
235494662,cd14bf5d-45f5-4902-a4cf-8d2549c669e6,2024-08-12,2024-08-12,,Madrid,6446586,solielia,"",2024-08-13 08:44:20 UTC,2024-08-14 07:27:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/235494662,https://inaturalist-open-data.s3.amazonaws.com/photos/418825988/medium.jpeg,,"",,2,0,false,2,"Torroella de Montgrí, Girona, Espanya",42.0466291487,3.2244289666,1513,,,,1513,,open,false,gps,gps,Sarg imperial,Diplodus cervinus,Zebra,Actinopterygii,49984
235590889,cde61766-9c8b-44ff-a8e4-b514fc70b414,2024-08-11,2024-08-11,,Madrid,7917673,fran-89,Fran,2024-08-13 19:28:12 UTC,2024-08-14 12:54:28 UTC,research,,https://www.inaturalist.org/observations/235590889,https://static.inaturalist.org/photos/419004674/medium.jpeg,,"",,1,0,false,2,España,36.7513571259,-3.8574608043,5024,,,,5024,,open,false,gps,gps,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
235870450,5ccdbecc-b9da-4621-9755-4b5b59e3c299,2024/07/27 19:00,2024-07-27,2024-07-27 18:00:00 UTC,Atlantic/Canary,173306,zanskar,David Renoult,2024-08-15 08:40:32 UTC,2024-08-25 21:45:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/235870450,https://inaturalist-open-data.s3.amazonaws.com/photos/419545550/medium.jpeg,,"",,2,0,false,,"Arrecife, Province de Las Palmas, Espagne",28.9571070882,-13.559867051,15,,,,15,,open,false,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
235871744,87a1f796-0f76-477b-9454-a9ab38215806,2024/07/28 18:26,2024-07-28,2024-07-28 17:26:00 UTC,Atlantic/Canary,173306,zanskar,David Renoult,2024-08-15 08:56:25 UTC,2024-08-25 21:45:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/235871744,https://inaturalist-open-data.s3.amazonaws.com/photos/419546552/medium.jpeg,,"",,2,0,false,,"Arrecifes, Province de Buenos Aires, Argentine",28.919734001,-13.6562689897,43,,,,43,,open,false,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
235871751,8e9f4cb9-92be-4dc4-aa7e-07612bad3937,2024/07/28 18:35,2024-07-28,2024-07-28 17:35:00 UTC,Atlantic/Canary,173306,zanskar,David Renoult,2024-08-15 08:56:27 UTC,2024-08-25 21:46:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/235871751,https://inaturalist-open-data.s3.amazonaws.com/photos/419546736/medium.jpeg,,"",,2,0,false,,"Arrecifes, Province de Buenos Aires, Argentine",28.919734001,-13.6562689897,43,,,,43,,open,false,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
235871757,e7b160fb-1125-4019-ac33-849a9baa6032,2024/07/28 19:39,2024-07-28,2024-07-28 18:39:00 UTC,Atlantic/Canary,173306,zanskar,David Renoult,2024-08-15 08:56:28 UTC,2024-08-25 21:45:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/235871757,https://inaturalist-open-data.s3.amazonaws.com/photos/419546943/medium.jpeg,,"",,2,0,false,,"Arrecifes, Province de Buenos Aires, Argentine",28.919734001,-13.6562689897,43,,,,43,,open,false,,,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
235977751,c19de2d6-898b-406a-a1a5-b94db3983e09,2024-08-15 22:06:11+01:00,2024-08-15,2024-08-15 21:06:11 UTC,Atlantic/Canary,7558192,lunabellanosa,,2024-08-15 21:07:05 UTC,2024-08-25 21:49:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/235977751,https://inaturalist-open-data.s3.amazonaws.com/photos/419751503/medium.jpeg,,"","",2,0,false,3,"Bahía del Confital, Las Palmas de Gran Canaria, ES",28.1462441638,-15.4341864266,309,,,,309,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
236060441,c82c25e0-e470-4874-b760-b6a1ec667142,2024/08/15 5:55 PM,2024-08-15,2024-08-15 15:55:00 UTC,Madrid,548902,susanne-kasimir,Susanne Vogel,2024-08-16 10:57:57 UTC,2024-08-24 10:01:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/236060441,https://inaturalist-open-data.s3.amazonaws.com/photos/419915696/medium.jpg,,"","",2,0,false,,"18690 Almuñécar, Granada, Spain",36.7295212565,-3.6825233732,57,,,,57,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
236087601,1eb4ce2f-958b-4a70-92ee-fbb3460d63de,2024-08-16 11:51:38,2024-08-16,2024-08-16 09:51:38 UTC,Madrid,4559423,marcopg99,Marco Pérez,2024-08-16 14:16:07 UTC,2024-08-30 21:29:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236087601,https://inaturalist-open-data.s3.amazonaws.com/photos/419968381/medium.jpeg,,"",,2,0,false,2,"04119 Níjar, Almería, España",36.7207062952,-2.1907032654,199,,,,199,,open,false,gps,gps,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
236190414,bad05474-dfee-4aae-a845-4041e682eaf0,2024-08-16 23:26:39+01:00,2024-08-16,2024-08-16 22:26:39 UTC,Atlantic/Canary,7739024,michael_bommerer,Michael Bommerer,2024-08-17 00:46:40 UTC,2024-12-03 17:58:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/236190414,https://inaturalist-open-data.s3.amazonaws.com/photos/420167653/medium.jpeg,,"","",2,0,false,3,"Santa Cruz de Tenerife, ES-CN, ES",28.1398670733,-16.7536682574,489,,,,29656,obscured,open,true,,,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984
236357687,9327368a-06fc-48ea-b300-39f1a9f67c35,2024/08/16 10:33 AM,2024-08-16,2024-08-16 09:33:00 UTC,Atlantic/Canary,4107224,dennisthediver,Dennis Rabeling,2024-08-17 20:13:53 UTC,2024-09-08 19:57:42 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/236357687,https://inaturalist-open-data.s3.amazonaws.com/photos/420479810/medium.jpeg,,"","",3,0,false,,"Las Palmas, ES-CN, ES",28.918706066,-13.665057582,99,,,,99,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
236489333,bb6d808d-811e-4b48-8a8e-23f3cde80932,2024/08/11 12:24 PM,2024-08-11,2024-08-11 11:24:00 UTC,Atlantic/Canary,2371839,gabohq,"",2024-08-18 12:42:03 UTC,2024-08-26 12:53:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236489333,https://inaturalist-open-data.s3.amazonaws.com/photos/420732710/medium.jpeg,,"","",2,0,false,,"Santa Cruz de Tenerife, ES-CN, ES",28.0423831651,-16.5360229433,8,,,,8,,open,false,,,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984
236742078,a990153e-18db-426f-a914-2950da067c33,2024/08/18 1:04 PM,2024-08-18,2024-08-18 11:04:00 UTC,Madrid,746144,valentyna_and_midgedoctor,"Valentyna Inshyna, Msc and Viktor Baranov, PhD",2024-08-19 16:14:49 UTC,2024-08-24 07:50:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236742078,https://static.inaturalist.org/photos/421219246/medium.jpeg,,"","",1,0,false,,"Cádiz, ES-AN, ES",36.0079272961,-5.6061265262,31,,,,31,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
236804236,b57fdff2-5a3c-463f-a3ae-a8971c35b34a,2024/08/19 7:31 PM,2024-08-19,2024-08-19 17:31:00 UTC,Madrid,3523718,juliolpezescribano,Julio López Escribano,2024-08-19 22:11:03 UTC,2024-08-24 10:03:52 UTC,research,,https://www.inaturalist.org/observations/236804236,https://static.inaturalist.org/photos/421337473/medium.jpeg,,"",,3,0,false,,"Playa La Caracola, Adra, España",36.746859331,-3.0369409876,113,,,,113,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
236920322,ccf75fc4-f92c-4b87-a63d-9da99892b3d7,2024-08-17 11:56:56+01:00,2024-08-17,2024-08-17 10:56:56 UTC,Madrid,2877209,sara_molina,Sara M.,2024-08-20 14:58:47 UTC,2024-08-24 10:03:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/236920322,https://inaturalist-open-data.s3.amazonaws.com/photos/421567806/medium.jpeg,,"","",2,0,false,3,"Mar Mediterráneo, Alicante, ES",38.3568640338,-0.405505427,162,,,,162,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
237067886,ea87ce36-83bb-4223-8321-53f07631e955,2024/08/20 7:45 PM,2024-08-20,2024-08-20 17:45:00 UTC,Madrid,3523718,juliolpezescribano,Julio López Escribano,2024-08-21 08:39:09 UTC,2024-08-24 10:04:58 UTC,research,,https://www.inaturalist.org/observations/237067886,https://static.inaturalist.org/photos/421643525/medium.jpeg,,"",,2,0,false,,"Playa La Caracola, Adra, España",36.7467647653,-3.033250268,113,,,,113,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
237103594,6a9b0582-ee50-44d4-94a1-f64951808d49,2022-09-24 13:43:14,2022-09-24,2022-09-24 11:43:14 UTC,Madrid,8007777,cristina72743,Cristina Pereira,2024-08-21 14:25:04 UTC,2024-08-24 10:05:07 UTC,research,,https://www.inaturalist.org/observations/237103594,https://static.inaturalist.org/photos/421922690/medium.jpeg,,"",,2,0,false,2,"29780 Nerja, Málaga, España",36.7484216667,-3.8040816667,,,,,,,open,false,gps,gps,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
237273735,0e77d0f7-3b29-49b5-942b-42801d96c92a,2024/08/21 11:27 PM,2024-08-21,2024-08-21 21:27:00 UTC,Madrid,6294246,orratze,Ander Alvarez,2024-08-22 13:24:54 UTC,2024-08-24 08:12:28 UTC,research,,https://www.inaturalist.org/observations/237273735,https://static.inaturalist.org/photos/422247390/medium.jpeg,,"","",1,0,false,,"Gipuzkoa, Spain",43.2967617385,-2.3261809113,2034,,,,2034,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
237273745,321fc88e-43b0-4057-b002-aa1700eb7c37,2024/08/21 11:45 PM,2024-08-21,2024-08-21 21:45:00 UTC,Madrid,6294246,orratze,Ander Alvarez,2024-08-22 13:24:57 UTC,2024-08-24 10:05:27 UTC,research,,https://www.inaturalist.org/observations/237273745,https://static.inaturalist.org/photos/422247432/medium.jpeg,,"","",2,0,false,,"Gipuzkoa, Spain",43.2967617385,-2.3261809113,2034,,,,2034,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
237471714,53793b36-c7f2-4613-85c4-5990e2e8aa14,2024/08/23 11:19 AM,2024-08-23,2024-08-23 10:19:00 UTC,Atlantic/Canary,4107224,dennisthediver,Dennis Rabeling,2024-08-23 15:19:06 UTC,2024-08-26 19:15:47 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/237471714,https://inaturalist-open-data.s3.amazonaws.com/photos/422630448/medium.jpeg,,"","",3,0,false,,"Las Palmas, ES-CN, ES",28.9186186361,-13.6647811362,140,,,,140,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
237523748,e940d6e5-91fd-4ec6-bf32-2963f2f664ba,2024/08/23 9:58 AM,2024-08-23,2024-08-23 07:58:00 UTC,Madrid,548902,susanne-kasimir,Susanne Vogel,2024-08-23 20:29:45 UTC,2024-08-24 13:41:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/237523748,https://inaturalist-open-data.s3.amazonaws.com/photos/422722177/medium.jpg,,"","",2,0,false,,"playa La Caleta, Málaga, Andalucía, Spain",36.7182809592,-4.4039712832,88,,,,88,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
238116551,130af363-8bc4-4cee-a81b-1632b720f495,2024/08/16 18:42,2024-08-16,2024-08-16 17:42:00 UTC,Atlantic/Canary,1375725,babunco,,2024-08-26 18:47:50 UTC,2024-09-04 20:46:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/238116551,https://inaturalist-open-data.s3.amazonaws.com/photos/423874231/medium.jpeg,,"Playa del Faro, Fuencaliente de la Palma","",3,0,false,,"Fuencaliente de la Palma, Isole Canarie",28.4651561031,-17.8453402808,1500,,,,1500,,open,false,,,Sarago faraone,Diplodus cervinus,Zebra,Actinopterygii,49984
238262387,f92126c4-bb18-481d-97c3-cfc9270c8f97,2024/08/24 12:31 PM,2024-08-24,2024-08-24 11:31:00 UTC,Atlantic/Canary,4107224,dennisthediver,Dennis Rabeling,2024-08-27 16:06:19 UTC,2024-09-08 19:55:42 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/238262387,https://inaturalist-open-data.s3.amazonaws.com/photos/424157871/medium.jpeg,,"","",3,0,false,,"Las Palmas, ES-CN, ES",28.9197083494,-13.6719638181,118,,,,118,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
238385105,5a7fe823-11e6-4e3a-afa4-88e18288538f,2024/08/23,2024-08-23,,Madrid,4505662,pascal_girard,Pascal GIRARD,2024-08-28 09:09:01 UTC,2024-09-08 21:09:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/238385105,https://static.inaturalist.org/photos/424399015/medium.jpeg,,"","",3,0,false,,"Cap de Creus, Girona, Spain",42.3279870647,3.3126533714,783,,,,783,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
238420570,01dc5e2a-3517-45b1-935b-dcc5893b870d,2024-08-27 00:47:41+01:00,2024-08-27,2024-08-26 23:47:41 UTC,Atlantic/Canary,7739024,michael_bommerer,Michael Bommerer,2024-08-28 14:27:49 UTC,2024-12-03 17:58:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/238420570,https://inaturalist-open-data.s3.amazonaws.com/photos/424466748/medium.jpeg,,"","",2,0,false,3,"Islas Canarias, ES",28.5696737289,-16.0442241156,3738,,,,29607,obscured,open,true,,,Diplodus cervinus,Diplodus cervinus,Zebra,Actinopterygii,49984
238449922,cd5fac52-4825-4a65-b02c-484b91564b8a,2024-08-27,2024-08-27,,Paris,2374600,laurentbarthe,Laurent Barthe,2024-08-28 17:29:19 UTC,2024-08-28 18:35:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/238449922,https://inaturalist-open-data.s3.amazonaws.com/photos/424521526/medium.jpeg,,"",,1,0,false,2,"Cimetière Marin ~ Itsas Hilerria, 64500 Ciboure, France",43.3891686774,-1.6802980006,7,,,,7,,open,false,gps,gps,Sar tambour,Diplodus cervinus,Zebra,Actinopterygii,49984
238601505,a5825808-9fe7-46c8-963d-0f62e4b658bc,2024/07/31 8:58 PM,2024-07-31,2024-07-31 20:58:00 UTC,Africa/Dakar,4015367,luispb,Luis P. B.,2024-08-29 14:43:11 UTC,2024-09-03 09:15:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/238601505,https://inaturalist-open-data.s3.amazonaws.com/photos/424743383/medium.jpg,,"",,3,0,false,,"Baie de Ngor, Dakar, Senegal",14.75406292,-17.5092987905,128,,,,128,,open,false,,,Sargo breado,Diplodus cervinus,Zebra,Actinopterygii,49984
238625752,d6d68118-0790-4359-bb6b-88cbb74ea86e,2024/08/29 5:28 PM,2024-08-29,2024-08-29 16:28:00 UTC,West Central Africa,32704,awwa,"",2024-08-29 17:15:48 UTC,2024-08-30 18:10:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/238625752,https://inaturalist-open-data.s3.amazonaws.com/photos/424857426/medium.jpeg,,"",,1,0,false,,"Q3M7+QX7, Casbah, Algeria",36.7844084,3.0649063,175,,,,175,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
238625900,801c14c8-6590-4f27-ac01-af77ec42b0ff,2024/08/29 12:57 PM,2024-08-29,2024-08-29 11:57:00 UTC,Atlantic/Canary,4107224,dennisthediver,Dennis Rabeling,2024-08-29 17:16:38 UTC,2024-09-01 09:32:41 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/238625900,https://inaturalist-open-data.s3.amazonaws.com/photos/424856544/medium.jpeg,,"","",4,0,false,,"Las Palmas, ES-CN, ES",28.9187273095,-13.6645289063,163,,,,163,,open,false,,,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
238984028,f55c3584-dad5-4696-ab39-a7d57f802d38,2024-08-31 15:00:11,2024-08-31,2024-08-31 13:00:11 UTC,Madrid,6517043,annahd,"",2024-08-31 15:52:07 UTC,2024-08-31 19:34:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/238984028,https://inaturalist-open-data.s3.amazonaws.com/photos/425553414/medium.jpeg,,"",,1,0,false,2,"Casanova, 43007 Tarragona, Spain",41.1137777693,1.2692206353,213,,,,213,,open,false,gps,gps,Horned Bream,Diplodus cervinus,Zebra,Actinopterygii,49984
